Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2022-03-21,True,2.0,37,26.0,2022-04-27,27.85,27.85,26.25,27.85,25.482,-0.1586,7,0,7,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
2022-03-31,True,2.0,27,18.0,2022-04-27,23.25,23.6,22.95,23.6,23.9,0.875,2,0,9,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
2022-04-04,True,2.0,23,16.0,2022-04-27,22.55,22.95,22.2,22.55,21.875,-1.2,1,0,8,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
2022-04-05,True,2.0,22,15.0,2022-04-27,22.6,23.75,22.2,22.6,23.825,1.95,1,0,8,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
2022-04-13,True,2.0,14,9.0,2022-04-27,24.6,25.05,23.5,24.6,23.35,-1.975,3,0,9,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
2022-04-20,True,2.0,7,5.0,2022-04-27,22.2,22.2,21.1,22.2,21.55,-0.425,9,0,18,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
2022-04-22,True,1.0,5,3.0,2022-04-27,25.0,27.45,23.7,25.0,27.9,4.45,2,0,20,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
2022-04-25,True,1.0,2,2.0,2022-04-27,29.75,30.3,27.3,28.65,27.125,-0.775,11,0,20,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
2022-04-26,True,1.0,1,1.0,2022-04-27,31.4,33.25,26.95,31.4,32.675,5.55,2,0,22,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
2022-04-27,True,1.0,0,0.0,2022-04-27,32.2,32.2,30.8,31.2,31.82,-0.855,2,0,22,2022,4,J (Apr 2022),2022-04-27.w_.CFE_VX_2022.csv,True
