Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2018-02-21,False,9.0,273,191.0,2018-11-21,17.75,17.98,17.62,17.98,18.175,0.4,143,0,122,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-02-22,False,9.0,272,190.0,2018-11-21,17.9,18.0,17.7,17.71,17.65,-0.525,10,0,126,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-02-23,False,9.0,271,189.0,2018-11-21,17.73,17.74,15.25,17.3,17.3,-0.35,67,0,171,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-02-26,False,9.0,268,188.0,2018-11-21,17.25,17.25,16.9,16.9,17.025,-0.275,77,0,236,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-02-27,False,9.0,267,187.0,2018-11-21,17.15,17.7,17.12,17.7,17.6,0.575,61,0,248,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-02-28,False,9.0,266,186.0,2018-11-21,17.47,17.85,17.47,17.81,17.8,0.2,68,0,312,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-01,False,9.0,265,185.0,2018-11-21,18.0,18.5,17.75,18.14,18.2,0.4,92,0,378,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-02,False,9.0,264,184.0,2018-11-21,18.17,18.71,18.09,18.11,18.05,-0.15,123,0,479,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-05,False,9.0,261,183.0,2018-11-21,18.35,18.35,17.78,17.82,17.825,-0.225,210,0,637,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-06,False,9.0,260,182.0,2018-11-21,17.77,18.1,17.77,17.97,18.0,0.175,166,0,751,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-07,False,9.0,259,181.0,2018-11-21,18.15,18.5,18.08,18.12,18.125,0.125,154,0,884,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-08,False,9.0,258,180.0,2018-11-21,18.05,18.1,17.83,18.07,17.95,-0.175,386,0,1186,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-09,False,9.0,257,179.0,2018-11-21,17.91,17.91,17.37,17.49,17.725,-0.225,176,0,1307,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-12,False,9.0,254,178.0,2018-11-21,17.46,17.75,17.44,17.63,17.7,-0.025,211,0,1504,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-13,False,9.0,253,177.0,2018-11-21,17.62,18.0,17.58,17.88,17.9,0.2,187,0,1645,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-14,False,9.0,252,176.0,2018-11-21,17.96,18.2,17.68,18.19,18.1,0.2,344,0,1872,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-15,False,9.0,251,175.0,2018-11-21,18.11,18.2,17.76,17.8,17.8,-0.3,636,0,2417,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-16,False,9.0,250,174.0,2018-11-21,17.8,17.87,17.67,17.73,17.8,0.0,315,0,2642,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-19,False,9.0,247,173.0,2018-11-21,17.86,18.42,17.85,17.95,17.975,0.175,280,0,2809,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-20,False,9.0,246,172.0,2018-11-21,18.14,18.25,17.95,18.05,18.075,0.1,236,0,2936,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-21,False,9.0,245,171.0,2018-11-21,18.12,18.2,17.7,18.03,18.05,-0.025,936,0,3427,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-22,False,8.0,244,170.0,2018-11-21,18.05,18.65,17.95,18.45,18.475,0.425,1585,0,4275,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-23,False,8.0,243,169.0,2018-11-21,18.48,18.9,18.18,18.74,18.875,0.4,1937,0,5334,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-26,False,8.0,240,168.0,2018-11-21,18.87,18.87,18.37,18.56,18.55,-0.325,444,0,5480,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-27,False,8.0,239,167.0,2018-11-21,18.5,19.31,18.42,19.14,19.15,0.6,982,0,5663,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-28,False,8.0,238,166.0,2018-11-21,19.15,19.75,19.05,19.52,19.575,0.425,1016,0,6023,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-03-29,False,8.0,237,165.0,2018-11-21,19.46,19.55,18.97,19.05,19.1,-0.475,206,0,6038,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-02,False,8.0,233,164.0,2018-11-21,19.2,19.87,19.1,19.43,19.45,0.35,479,0,6239,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-03,False,8.0,232,163.0,2018-11-21,19.35,19.66,19.13,19.26,19.25,-0.2,864,0,6562,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-04,False,8.0,231,162.0,2018-11-21,19.3,19.82,19.07,19.12,19.125,-0.125,850,0,6884,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-05,False,8.0,230,161.0,2018-11-21,19.13,19.25,18.95,18.95,18.975,-0.15,1569,0,7481,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-06,False,8.0,229,160.0,2018-11-21,18.98,19.83,18.95,19.46,19.425,0.45,605,0,7712,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-09,False,8.0,226,159.0,2018-11-21,19.3,19.6,19.2,19.6,19.525,0.1,558,0,7865,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-10,False,8.0,225,158.0,2018-11-21,19.58,19.69,19.25,19.41,19.425,-0.1,1074,0,8291,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-11,False,8.0,224,157.0,2018-11-21,19.44,19.73,19.41,19.63,19.625,0.2,1341,0,9151,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-12,False,8.0,223,156.0,2018-11-21,19.6,19.64,19.16,19.16,19.2,-0.425,526,0,9166,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-13,False,8.0,222,155.0,2018-11-21,19.2,19.3,18.91,18.92,18.95,-0.25,1406,0,9042,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-16,False,8.0,219,154.0,2018-11-21,18.8,18.92,18.58,18.7,18.675,-0.275,818,0,9204,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-17,False,8.0,218,153.0,2018-11-21,18.66,18.7,18.25,18.31,18.325,-0.35,1683,0,9680,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
2018-04-18,False,8.0,217,152.0,2018-11-21,18.36,18.56,18.0,18.1,18.125,-0.2,1654,0,9975,2018,11,X (Nov 2018),2018-11-21.w_.CFE_VX_2018.csv,True
