Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2018-05-11,True,3.0,47,32.0,2018-06-27,15.4,15.4,15.0,15.0,15.0,-0.35,10,0,5,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-05-23,True,2.0,35,24.0,2018-06-27,15.0,15.05,14.3,15.0,14.25,-0.2,1,0,5,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-05-29,True,2.0,29,21.0,2018-06-27,16.05,16.45,14.35,16.05,15.975,1.675,5,0,10,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-05-30,True,2.0,28,20.0,2018-06-27,15.9,15.9,15.45,15.9,15.25,-0.725,1,0,10,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-04,True,2.0,23,17.0,2018-06-27,14.5,14.5,14.3,14.3,14.3,-0.325,15,0,8,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-06,True,2.0,21,15.0,2018-06-27,13.8,13.8,13.6,13.65,13.35,-0.7,5,0,10,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-07,True,2.0,20,14.0,2018-06-27,13.6,13.95,13.4,13.6,13.575,0.225,22,0,31,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-08,True,2.0,19,13.0,2018-06-27,13.9,14.2,13.65,14.2,13.575,0.0,4,0,31,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-13,True,2.0,14,10.0,2018-06-27,13.3,13.45,13.1,13.45,13.525,0.3,2,0,31,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-14,True,2.0,13,9.0,2018-06-27,13.1,13.6,13.1,13.1,12.9,-0.625,3,0,31,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-15,True,2.0,12,8.0,2018-06-27,13.3,13.3,13.2,13.3,13.1,0.2,1,0,32,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-18,True,2.0,9,7.0,2018-06-27,13.1,13.25,13.05,13.1,13.05,-0.05,19,0,51,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-19,True,2.0,8,6.0,2018-06-27,13.3,13.85,13.3,13.3,13.875,0.825,3,0,51,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-20,True,2.0,7,5.0,2018-06-27,13.0,13.1,13.0,13.1,13.15,-0.725,16,0,54,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-21,True,1.0,6,4.0,2018-06-27,14.2,14.75,13.65,14.55,14.275,1.125,33,0,46,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-22,True,1.0,5,3.0,2018-06-27,13.95,14.3,13.75,13.95,14.15,-0.125,7,0,46,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-25,True,1.0,2,2.0,2018-06-27,15.5,17.85,15.5,17.35,16.925,2.775,54,0,96,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-26,True,1.0,1,1.0,2018-06-27,16.5,16.6,15.4,15.45,15.825,-1.1,87,0,107,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
2018-06-27,True,1.0,0,0.0,2018-06-27,16.6,16.8,15.45,16.6,16.01,0.185,2,0,107,2018,6,M (Jun 2018),2018-06-27.w_.CFE_VX_2018.csv,True
