Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2013-09-24,False,9.0,267,184.0,2014-06-18,19.55,19.9,19.55,19.8,19.8,0.1,58,0,30,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-09-25,False,9.0,266,183.0,2014-06-18,19.7,19.8,19.68,19.8,19.8,0.0,40,0,65,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-09-26,False,9.0,265,182.0,2014-06-18,19.65,19.71,19.62,19.68,19.6,-0.2,72,0,105,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-09-27,False,9.0,264,181.0,2014-06-18,19.75,19.8,19.7,19.7,19.7,0.1,5,0,107,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-09-30,False,9.0,261,180.0,2014-06-18,20.05,20.11,19.82,20.05,20.05,0.35,650,0,642,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-01,False,9.0,260,179.0,2014-06-18,20.05,20.05,19.72,19.72,19.75,-0.3,161,0,718,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-02,False,9.0,259,178.0,2014-06-18,19.95,20.0,19.85,19.9,19.95,0.2,165,0,746,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-03,False,9.0,258,177.0,2014-06-18,20.05,20.25,19.95,20.1,20.1,0.15,118,0,765,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-04,False,9.0,257,176.0,2014-06-18,20.25,20.3,19.92,19.96,19.95,-0.15,16,0,772,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-07,False,9.0,254,175.0,2014-06-18,20.35,20.35,20.2,20.35,20.25,0.3,87,0,815,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-08,False,9.0,253,174.0,2014-06-18,20.25,20.8,20.25,20.75,20.75,0.5,276,0,943,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-09,False,9.0,252,173.0,2014-06-18,20.75,20.85,20.45,20.55,20.75,0.0,281,0,1079,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-10,False,9.0,251,172.0,2014-06-18,20.29,20.36,19.85,19.86,20.0,-0.75,123,0,1037,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-11,False,9.0,250,171.0,2014-06-18,19.85,19.85,19.38,19.55,19.6,-0.4,90,0,1020,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-14,False,9.0,247,170.0,2014-06-18,19.88,20.0,19.54,19.62,19.55,-0.05,467,0,1114,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-15,False,9.0,246,169.0,2014-06-18,19.5,19.88,19.5,19.7,19.7,0.15,236,0,1174,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-16,False,9.0,245,168.0,2014-06-18,19.55,19.59,19.15,19.42,19.45,-0.25,321,0,1269,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-17,False,8.0,244,167.0,2014-06-18,19.5,19.55,18.95,18.95,19.0,-0.45,316,0,1284,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-18,False,8.0,243,166.0,2014-06-18,18.85,19.1,18.65,18.87,18.85,-0.15,75,0,1253,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-21,False,8.0,240,165.0,2014-06-18,18.6,18.95,18.55,18.9,18.9,0.05,79,0,1263,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-22,False,8.0,239,164.0,2014-06-18,18.72,18.99,18.65,18.95,19.0,0.1,324,0,1363,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-23,False,8.0,238,163.0,2014-06-18,19.1,19.25,19.1,19.1,19.15,0.15,812,0,1592,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-24,False,8.0,237,162.0,2014-06-18,19.05,19.15,19.0,19.03,19.05,-0.1,304,0,1634,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-25,False,8.0,236,161.0,2014-06-18,18.97,19.2,16.12,19.2,19.2,0.15,482,0,1796,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-28,False,8.0,233,160.0,2014-06-18,19.19,19.33,19.15,19.3,19.25,0.05,915,0,2166,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-29,False,8.0,232,159.0,2014-06-18,19.28,19.32,19.2,19.3,19.25,0.0,549,0,2465,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-30,False,8.0,231,158.0,2014-06-18,19.27,19.45,19.15,19.4,19.35,0.1,1322,0,2835,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-10-31,False,8.0,230,157.0,2014-06-18,19.29,19.4,19.19,19.4,19.35,0.0,417,0,2964,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-11-01,False,8.0,229,156.0,2014-06-18,19.39,19.55,19.26,19.5,19.5,0.15,499,0,3182,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-11-04,False,8.0,225,155.0,2014-06-18,19.35,19.4,19.27,19.27,19.3,-0.2,466,0,3276,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
2013-11-05,False,8.0,224,154.0,2014-06-18,19.25,19.39,19.25,19.37,19.4,0.1,291,0,3184,2014,6,M (Jun 2014),2014-06-18.w_.CFE_VX_2014.csv,True
