Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2022-01-06,True,2.0,27,18.0,2022-02-02,21.35,21.55,21.3,21.35,21.55,0.125,1,0,1,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-01-07,True,2.0,26,17.0,2022-02-02,21.75,21.75,21.25,21.75,21.075,-0.475,1,0,2,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-01-20,True,1.0,13,9.0,2022-02-02,23.1,24.65,22.2,23.1,25.1,1.55,1,0,3,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-01-24,True,1.0,9,7.0,2022-02-02,29.9,32.95,26.45,26.45,26.7,-0.925,9,0,7,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-01-25,True,1.0,8,6.0,2022-02-02,29.75,30.6,27.1,27.1,28.15,1.45,6,0,6,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-01-26,True,1.0,7,5.0,2022-02-02,27.0,29.3,25.5,29.3,28.5,0.35,84,0,56,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-01-27,True,1.0,6,4.0,2022-02-02,29.05,32.1,26.8,28.85,29.575,1.075,99,0,46,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-01-28,True,1.0,5,3.0,2022-02-02,28.9,30.65,27.5,28.4,27.325,-2.25,5,0,41,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-01-31,True,1.0,2,2.0,2022-02-02,25.65,28.0,25.0,25.25,24.875,-2.45,15,0,51,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-02-01,True,1.0,1,1.0,2022-02-02,23.1,24.9,22.35,22.8,22.425,-2.45,7,0,51,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
2022-02-02,True,1.0,0,0.0,2022-02-02,21.5,21.65,21.35,21.65,21.73,-0.695,19,0,38,2022,2,G (Feb 2022),2022-02-02.w_.CFE_VX_2022.csv,True
