Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2012-11-26,False,9.0,267,185.0,2013-08-21,23.0,23.0,22.9,22.95,23.0,23.0,102,0,93,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-11-27,False,9.0,266,184.0,2013-08-21,22.81,23.2,22.8,23.2,23.15,0.15,477,0,388,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-11-28,False,9.0,265,183.0,2013-08-21,23.25,23.47,22.94,23.05,23.05,-0.1,258,0,593,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-11-29,False,9.0,264,182.0,2013-08-21,22.9,22.99,22.79,22.84,22.85,-0.2,358,0,835,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-11-30,False,9.0,263,181.0,2013-08-21,22.76,23.08,22.71,22.8,22.85,0.0,802,0,1305,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-03,False,9.0,260,180.0,2013-08-21,22.72,23.2,22.65,23.15,23.2,0.35,344,0,1459,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-04,False,9.0,259,179.0,2013-08-21,23.1,23.15,22.9,23.15,23.15,-0.05,339,0,1631,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-05,False,9.0,258,178.0,2013-08-21,23.15,23.15,22.65,22.8,22.8,-0.35,310,0,1770,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-06,False,9.0,257,177.0,2013-08-21,22.85,22.95,22.74,22.8,22.8,0.0,430,0,1952,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-07,False,9.0,256,176.0,2013-08-21,22.9,22.9,22.45,22.65,22.7,-0.1,337,0,2161,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-10,False,9.0,253,175.0,2013-08-21,22.5,22.65,22.5,22.55,22.6,-0.1,40,0,2171,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-11,False,9.0,252,174.0,2013-08-21,22.4,22.5,22.25,22.4,22.4,-0.2,124,0,2133,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-12,False,9.0,251,173.0,2013-08-21,22.39,22.7,22.27,22.7,22.7,0.3,131,0,2202,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-13,False,9.0,250,172.0,2013-08-21,22.6,23.0,22.55,22.97,23.0,0.3,225,0,2368,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-14,False,9.0,249,171.0,2013-08-21,22.87,23.05,22.85,23.02,22.95,-0.05,294,0,2526,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-17,False,9.0,246,170.0,2013-08-21,23.01,23.1,22.4,22.4,22.45,-0.5,223,0,2590,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-18,False,9.0,245,169.0,2013-08-21,22.35,22.4,21.95,22.1,22.1,-0.35,95,0,2580,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-19,False,9.0,244,168.0,2013-08-21,21.85,22.6,21.85,22.45,22.45,0.35,282,0,2690,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-20,False,8.0,243,167.0,2013-08-21,22.35,22.72,22.25,22.55,22.55,0.1,238,0,2796,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-21,False,8.0,242,166.0,2013-08-21,23.05,23.22,22.79,23.1,23.05,0.5,245,0,2860,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-24,False,8.0,239,165.0,2013-08-21,23.2,23.2,23.05,23.15,23.15,0.1,66,0,2898,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-26,False,8.0,237,164.0,2013-08-21,23.18,23.57,23.15,23.5,23.55,0.4,105,0,2932,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-27,False,8.0,236,163.0,2013-08-21,23.35,23.94,23.15,23.15,23.15,-0.4,179,0,2960,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-28,False,8.0,235,162.0,2013-08-21,23.5,24.15,23.35,23.95,23.75,0.6,271,0,3100,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2012-12-31,False,8.0,232,161.0,2013-08-21,23.85,23.85,22.95,23.25,23.25,-0.5,531,0,3334,2013,8,Q (Aug 13),2013-08-21.m_8.CFE_VX_Q2013.csv,True
2013-01-02,False,8.0,230,160.0,2013-08-21,22.75,22.75,21.9,22.0,0.0,0.0,982,0,3964,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-03,False,8.0,229,159.0,2013-08-21,21.97,22.0,21.47,21.95,0.0,0.0,303,0,4010,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-04,False,8.0,228,158.0,2013-08-21,21.5,21.9,21.5,21.75,0.0,0.0,774,0,4166,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-07,False,8.0,225,157.0,2013-08-21,21.65,21.99,21.65,21.77,0.0,0.0,747,0,4550,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-08,False,8.0,224,156.0,2013-08-21,21.79,21.95,21.7,21.71,0.0,0.0,982,0,4712,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-09,False,8.0,223,155.0,2013-08-21,21.66,21.75,21.25,21.49,0.0,0.0,1081,0,5753,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-10,False,8.0,222,154.0,2013-08-21,21.33,21.35,21.1,21.15,0.0,0.0,154,0,5375,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-11,False,8.0,221,153.0,2013-08-21,21.17,21.26,20.85,21.0,0.0,0.0,572,0,5714,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-14,False,8.0,218,152.0,2013-08-21,21.1,21.15,20.7,20.85,0.0,0.0,495,0,6012,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-15,False,8.0,217,151.0,2013-08-21,20.85,20.85,20.55,20.8,0.0,0.0,303,0,6162,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-16,False,8.0,216,150.0,2013-08-21,20.9,20.9,20.55,20.72,0.0,0.0,1913,1,6736,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
2013-01-17,False,7.0,215,149.0,2013-08-21,20.68,20.68,20.4,20.41,0.0,0.0,2509,0,7513,2013,8,Q (Aug 2013),2013-08-21.w_.CFE_VX_2013.csv,True
