Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2019-01-30,True,2.0,28,19.0,2019-02-27,18.85,19.0,18.85,18.85,18.4,-0.825,4,0,4,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-06,True,2.0,21,14.0,2019-02-27,16.6,17.1,16.6,17.1,17.15,0.2,27,0,21,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-07,True,2.0,20,13.0,2019-02-27,17.8,17.8,17.65,17.8,17.425,0.275,10,0,31,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-11,True,2.0,16,11.0,2019-02-27,17.2,17.2,17.1,17.2,16.775,-0.2,1,0,31,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-12,True,2.0,15,10.0,2019-02-27,16.4,16.55,16.4,16.4,16.575,-0.2,10,0,41,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-13,True,2.0,14,9.0,2019-02-27,16.4,16.4,16.4,16.4,16.225,-0.35,10,0,51,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-19,True,1.0,8,6.0,2019-02-27,16.5,16.5,15.7,16.5,15.675,-0.375,2,0,52,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-20,True,1.0,7,5.0,2019-02-27,15.5,15.5,15.25,15.4,15.025,-0.65,18,0,53,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-21,True,1.0,6,4.0,2019-02-27,15.0,15.65,15.0,15.0,15.35,0.325,6,0,53,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-22,True,1.0,5,3.0,2019-02-27,14.65,14.85,14.55,14.65,14.45,-0.9,15,0,40,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-25,True,1.0,2,2.0,2019-02-27,13.9,14.7,13.75,14.5,14.825,0.375,16,0,41,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-26,True,1.0,1,1.0,2019-02-27,14.85,15.1,14.85,15.1,15.2,0.375,8,0,43,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
2019-02-27,True,1.0,0,0.0,2019-02-27,14.85,14.85,14.85,14.85,15.85,0.65,1,0,43,2019,2,G (Feb 2019),2019-02-27.w_.CFE_VX_2019.csv,True
