Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2019-10-14,True,3.0,44,32.0,2019-11-27,17.75,17.75,17.65,17.75,17.2,-0.75,10,0,10,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-10-28,True,2.0,30,22.0,2019-11-27,15.7,15.7,15.7,15.7,15.725,0.15,2,0,14,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-10-30,True,2.0,28,20.0,2019-11-27,15.4,15.5,15.3,15.3,15.25,-0.5,4,0,15,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-10-31,True,2.0,27,19.0,2019-11-27,15.7,15.7,15.7,15.7,15.5,0.25,2,0,19,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-11-06,True,2.0,21,15.0,2019-11-27,14.9,15.1,14.9,15.1,15.05,0.0,3,0,18,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-11-08,True,2.0,19,13.0,2019-11-27,14.75,14.75,14.7,14.75,14.625,-0.325,8,0,25,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-11-14,True,2.0,13,9.0,2019-11-27,14.15,14.15,14.15,14.15,14.025,-0.125,6,0,25,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-11-15,True,2.0,12,8.0,2019-11-27,13.65,13.65,13.5,13.5,13.425,-0.6,49,0,58,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-11-20,True,2.0,7,5.0,2019-11-27,13.25,14.05,13.25,13.45,13.475,-0.025,19,0,69,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-11-21,True,1.0,6,4.0,2019-11-27,13.9,13.9,13.85,13.9,13.8,0.325,1,0,69,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-11-25,True,1.0,2,2.0,2019-11-27,12.6,12.6,12.15,12.15,12.1,-1.1,12,0,68,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-11-26,True,1.0,1,1.0,2019-11-27,11.75,12.0,11.75,12.0,11.85,-0.25,4,0,64,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
2019-11-27,True,1.0,0,0.0,2019-11-27,,,,11.69,11.69,-0.16,0,0,64,2019,11,X (Nov 2019),2019-11-27.w_.CFE_VX_2019.csv,True
