Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2018-04-24,False,9.0,267,184.0,2019-01-16,18.55,18.95,18.5,18.95,18.725,0.275,2,0,2,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-04-26,False,9.0,265,182.0,2019-01-16,18.5,18.8,18.5,18.5,18.575,-0.125,1,0,3,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-04-27,False,9.0,264,181.0,2019-01-16,18.65,18.65,18.5,18.65,18.275,-0.3,1,0,3,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-04-30,False,9.0,261,180.0,2019-01-16,18.32,18.4,18.32,18.38,18.25,-0.025,4,0,5,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-02,False,9.0,259,178.0,2019-01-16,18.25,18.25,18.24,18.24,18.15,0.175,8,0,13,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-03,False,9.0,258,177.0,2019-01-16,18.07,18.35,18.07,18.09,18.075,-0.075,8,0,17,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-04,False,9.0,257,176.0,2019-01-16,18.05,18.05,18.0,18.0,17.9,-0.175,4,0,21,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-07,False,9.0,254,175.0,2019-01-16,18.04,18.1,18.04,18.07,17.925,0.025,4,0,23,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-08,False,9.0,253,174.0,2019-01-16,18.09,18.2,18.0,18.07,18.05,0.125,469,0,286,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-09,False,9.0,252,173.0,2019-01-16,18.0,18.0,17.81,17.82,17.875,-0.175,325,0,445,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-10,False,9.0,251,172.0,2019-01-16,17.85,17.85,17.43,17.51,17.5,-0.375,131,0,504,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-11,False,9.0,250,171.0,2019-01-16,17.48,17.52,17.31,17.39,17.325,-0.175,285,0,666,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-14,False,9.0,247,170.0,2019-01-16,17.3,17.3,17.1,17.15,17.15,-0.175,425,0,900,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-15,False,9.0,246,169.0,2019-01-16,17.12,17.62,17.12,17.62,17.6,0.45,892,0,1501,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-16,False,9.0,245,168.0,2019-01-16,17.55,17.65,17.11,17.28,17.35,-0.25,440,0,1653,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-17,False,8.0,244,167.0,2019-01-16,17.3,17.37,17.11,17.27,17.3,-0.05,727,0,2044,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-18,False,8.0,243,166.0,2019-01-16,17.17,17.46,17.17,17.4,17.4,0.1,1413,0,2863,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-21,False,8.0,240,165.0,2019-01-16,17.35,17.35,16.98,17.11,17.075,-0.325,405,0,3061,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-22,False,8.0,239,164.0,2019-01-16,17.0,17.28,16.95,17.24,17.25,0.175,1113,0,3560,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-23,False,8.0,238,163.0,2019-01-16,17.42,17.55,16.97,16.99,17.05,-0.2,608,0,3837,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-24,False,8.0,237,162.0,2019-01-16,17.15,17.4,17.0,17.05,17.05,0.0,759,0,4206,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-25,False,8.0,236,161.0,2019-01-16,17.0,17.25,16.9,17.16,17.15,0.1,405,0,4290,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-29,False,8.0,232,160.0,2019-01-16,17.04,17.57,17.04,17.4,17.35,0.2,965,0,4409,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-30,False,8.0,231,159.0,2019-01-16,17.4,17.47,17.15,17.43,17.45,0.1,540,0,4594,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-05-31,False,8.0,230,158.0,2019-01-16,17.4,17.6,17.35,17.55,17.55,0.1,310,0,4612,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-06-01,False,8.0,229,157.0,2019-01-16,17.44,17.5,17.12,17.2,17.2,-0.35,278,0,4660,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-06-04,False,8.0,226,156.0,2019-01-16,17.05,17.15,16.91,16.93,16.925,-0.275,700,0,4915,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-06-05,False,8.0,225,155.0,2019-01-16,17.0,17.0,16.72,16.77,16.75,-0.175,776,0,5131,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-06-06,False,8.0,224,154.0,2019-01-16,16.75,16.8,16.49,16.49,16.525,-0.225,650,0,5269,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-06-07,False,8.0,223,153.0,2019-01-16,16.51,16.81,16.37,16.6,16.6,0.075,366,0,5454,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
2018-06-08,False,8.0,222,152.0,2019-01-16,16.59,16.86,16.55,16.62,16.625,0.025,166,0,5508,2019,1,F (Jan 2019),2019-01-16.w_.CFE_VX_2019.csv,True
