Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2021-12-17,True,2.0,26,17.0,2022-01-12,23.15,23.45,22.2,23.45,22.975,0.775,15,0,15,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2021-12-20,True,2.0,23,16.0,2022-01-12,25.55,25.65,23.45,24.15,23.6,0.625,47,0,62,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2021-12-21,True,2.0,22,15.0,2022-01-12,23.25,23.25,22.4,22.55,22.575,-1.025,10,0,72,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2021-12-23,True,1.0,20,13.0,2022-01-12,21.05,21.3,21.0,21.3,21.225,-0.225,7,0,68,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2021-12-28,True,1.0,15,11.0,2022-01-12,20.1,20.5,20.0,20.0,20.05,-0.475,10,0,68,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2021-12-29,True,1.0,14,10.0,2022-01-12,20.3,20.3,19.5,19.5,19.6,-0.45,19,0,65,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2022-01-03,True,1.0,9,7.0,2022-01-12,18.55,19.3,18.5,18.55,18.4,-1.05,4,0,69,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2022-01-04,True,1.0,8,6.0,2022-01-12,18.4,19.0,18.2,18.75,18.375,-0.025,5,0,74,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2022-01-05,True,1.0,7,5.0,2022-01-12,18.4,20.5,18.2,20.05,20.55,2.175,23,0,80,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2022-01-10,True,1.0,2,2.0,2022-01-12,22.3,22.65,19.5,19.5,19.45,-0.35,9,0,85,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2022-01-11,True,1.0,1,1.0,2022-01-12,19.4,20.5,18.35,18.5,18.475,-0.975,35,0,57,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
2022-01-12,True,1.0,0,0.0,2022-01-12,,,,18.05,18.05,-0.425,0,0,57,2022,1,F (Jan 2022),2022-01-12.w_.CFE_VX_2022.csv,True
