Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2015-12-28,False,9.0,267,185.0,2016-09-21,20.5,20.5,20.5,20.5,19.825,0.975,1,0,1,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-04,False,9.0,260,181.0,2016-09-21,20.95,21.0,20.67,20.67,20.85,0.9,36,0,16,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-05,False,9.0,259,180.0,2016-09-21,20.5,20.74,20.43,20.43,20.45,-0.4,31,0,42,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-06,False,9.0,258,179.0,2016-09-21,21.0,21.0,20.7,20.7,20.725,0.275,45,0,85,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-07,False,9.0,257,178.0,2016-09-21,20.95,21.27,20.9,21.27,21.225,0.5,31,0,114,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-08,False,9.0,256,177.0,2016-09-21,21.15,22.85,20.97,22.85,22.85,1.625,40,0,148,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-11,False,9.0,253,176.0,2016-09-21,22.53,22.91,22.15,22.18,22.35,-0.5,118,0,260,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-12,False,9.0,252,175.0,2016-09-21,21.89,22.22,21.72,21.78,22.5,0.15,102,0,359,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-13,False,9.0,251,174.0,2016-09-21,21.48,22.65,21.48,22.64,22.825,0.325,58,0,380,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-14,False,9.0,250,173.0,2016-09-21,22.6,22.79,22.21,22.31,22.375,-0.45,85,0,445,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-15,False,9.0,249,172.0,2016-09-21,22.77,23.35,22.5,23.3,23.2,0.825,324,0,726,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-19,False,9.0,245,171.0,2016-09-21,23.38,23.6,22.44,23.25,23.15,-0.05,262,0,723,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-20,False,9.0,244,170.0,2016-09-21,23.65,24.2,23.05,23.4,23.3,0.15,201,0,744,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-21,False,8.0,243,169.0,2016-09-21,23.13,23.6,22.98,23.39,23.325,0.025,130,0,766,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-22,False,8.0,242,168.0,2016-09-21,23.25,23.25,22.31,22.31,22.35,-0.975,532,0,954,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-25,False,8.0,239,167.0,2016-09-21,22.28,22.8,22.11,22.8,22.775,0.425,871,0,1384,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-26,False,8.0,238,166.0,2016-09-21,22.8,23.1,22.25,22.28,22.3,-0.475,373,0,1486,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-27,False,8.0,237,165.0,2016-09-21,22.3,22.76,22.05,22.67,22.625,0.325,578,0,1700,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-28,False,8.0,236,164.0,2016-09-21,22.3,22.7,22.25,22.45,22.375,-0.25,508,0,1920,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-01-29,False,8.0,235,163.0,2016-09-21,22.3,22.35,21.7,21.73,21.725,-0.65,642,0,2154,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-01,False,8.0,232,162.0,2016-09-21,21.69,21.9,21.6,21.63,21.65,-0.075,57,0,2143,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-02,False,8.0,231,161.0,2016-09-21,21.9,22.25,13.25,22.1,22.175,0.525,770,0,2299,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-03,False,8.0,230,160.0,2016-09-21,22.25,22.77,22.02,22.08,22.1,-0.075,695,0,2611,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-04,False,8.0,229,159.0,2016-09-21,22.15,22.55,21.85,22.32,22.35,0.25,511,0,2810,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-05,False,8.0,228,158.0,2016-09-21,22.35,23.05,22.33,22.71,22.75,0.4,1221,0,3193,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-08,False,8.0,225,157.0,2016-09-21,23.15,23.7,22.8,23.1,23.1,0.35,959,0,3232,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-09,False,8.0,224,156.0,2016-09-21,23.25,23.79,23.1,23.45,23.475,0.375,414,0,3242,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-10,False,8.0,223,155.0,2016-09-21,23.4,23.63,23.03,23.5,23.5,0.025,789,0,3326,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-11,False,8.0,222,154.0,2016-09-21,23.59,24.8,23.45,24.25,24.325,0.825,2151,0,4064,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-12,False,8.0,221,153.0,2016-09-21,24.33,24.45,24.0,24.25,24.275,-0.05,444,0,3657,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-16,False,8.0,217,152.0,2016-09-21,24.03,24.09,23.6,23.82,23.8,-0.475,862,0,3894,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-17,False,8.0,216,151.0,2016-09-21,23.86,24.0,23.1,23.3,23.325,-0.475,1229,0,4579,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-18,False,7.0,215,150.0,2016-09-21,23.25,23.45,23.03,23.4,23.375,0.05,1606,0,5008,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-19,False,7.0,214,149.0,2016-09-21,23.36,23.62,23.05,23.15,23.175,-0.2,1295,0,5144,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-22,False,7.0,211,148.0,2016-09-21,23.2,23.2,22.5,22.6,22.55,-0.625,1777,0,5973,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
2016-02-23,False,7.0,210,147.0,2016-09-21,22.55,23.03,22.5,22.98,22.975,0.425,1486,0,6094,2016,9,U (Sep 2016),2016-09-21.w_.CFE_VX_2016.csv,True
