Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2016-03-30,True,2.0,42,30.0,2016-05-11,17.1,17.1,16.9,17.1,16.975,-0.175,1,0,1,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-05,True,2.0,36,26.0,2016-05-11,17.8,17.8,17.3,17.6,17.825,0.875,2,0,3,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-07,True,2.0,34,24.0,2016-05-11,16.85,18.5,16.85,17.75,18.25,1.35,4,0,1,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-08,True,2.0,33,23.0,2016-05-11,17.85,18.15,17.55,17.85,17.825,-0.425,1,0,0,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-11,True,2.0,30,22.0,2016-05-11,17.45,18.1,17.45,17.45,18.225,0.4,1,0,1,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-18,True,2.0,23,17.0,2016-05-11,15.95,16.5,15.2,15.2,15.325,-0.75,197,0,197,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-19,True,2.0,22,16.0,2016-05-11,15.15,15.45,15.1,15.15,15.325,0.0,44,0,201,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-21,True,1.0,20,14.0,2016-05-11,15.7,15.75,15.4,15.7,15.8,0.4,2,0,203,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-25,True,1.0,16,12.0,2016-05-11,15.6,15.7,15.2,15.6,15.3,0.075,6,0,209,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-26,True,1.0,15,11.0,2016-05-11,15.15,15.25,15.05,15.25,14.975,-0.325,13,0,221,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-27,True,1.0,14,10.0,2016-05-11,15.05,15.65,14.65,14.9,14.625,-0.35,6,0,222,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-28,True,1.0,13,9.0,2016-05-11,14.5,15.9,14.5,15.35,15.75,1.125,3,0,222,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-04-29,True,1.0,12,8.0,2016-05-11,16.8,17.2,15.8,17.1,16.3,0.55,10,0,231,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-05-02,True,1.0,9,7.0,2016-05-11,15.1,16.55,15.05,15.1,15.025,-1.275,3,0,228,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-05-03,True,1.0,8,6.0,2016-05-11,16.1,16.5,15.3,16.0,15.925,0.9,9,0,235,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-05-04,True,1.0,7,5.0,2016-05-11,16.3,16.75,16.0,16.4,16.3,0.375,8,0,231,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-05-05,True,1.0,6,4.0,2016-05-11,16.1,16.65,16.1,16.4,16.35,0.05,8,0,230,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-05-06,True,1.0,5,3.0,2016-05-11,16.75,16.9,15.55,15.95,15.45,-0.9,82,0,271,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-05-09,True,1.0,2,2.0,2016-05-11,15.1,15.25,14.5,14.8,14.825,-0.625,57,0,278,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-05-10,True,1.0,1,1.0,2016-05-11,14.1,14.95,13.85,13.85,13.875,-0.95,86,0,354,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
2016-05-11,True,1.0,0,0.0,2016-05-11,14.25,14.25,14.0,14.25,13.54,-0.335,1,0,354,2016,5,K (May 2016),2016-05-11.w_.CFE_VX_2016.csv,True
