Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2015-08-27,True,2.0,34,23.0,2015-09-30,21.55,23.35,21.4,21.5,22.525,0.0,20,0,20,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-08-28,True,2.0,33,22.0,2015-09-30,23.25,24.45,22.1,23.15,23.3,0.775,31,0,10,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-08-31,True,2.0,30,21.0,2015-09-30,23.9,24.5,23.7,24.3,24.7,1.4,60,0,70,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-01,True,2.0,29,20.0,2015-09-30,26.1,28.5,24.95,27.9,27.475,2.775,22,0,92,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-02,True,2.0,28,19.0,2015-09-30,27.25,27.7,25.3,27.3,25.15,-2.325,10,0,102,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-03,True,2.0,27,18.0,2015-09-30,24.2,25.5,23.35,24.75,24.975,-0.175,9,0,108,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-04,True,2.0,26,17.0,2015-09-30,27.2,27.3,25.0,26.45,26.825,1.85,2,0,107,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-08,True,2.0,22,16.0,2015-09-30,25.1,26.8,24.3,24.45,24.325,-2.5,28,0,129,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-09,True,2.0,21,15.0,2015-09-30,22.85,24.95,22.85,24.85,24.625,0.3,28,0,115,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-10,True,2.0,20,14.0,2015-09-30,25.55,25.55,23.85,24.05,23.775,-0.85,35,0,83,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-11,True,2.0,19,13.0,2015-09-30,23.6,24.1,23.25,23.45,23.225,-0.55,63,0,80,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-14,True,2.0,16,12.0,2015-09-30,23.65,23.75,23.0,23.65,23.15,-0.075,60,0,120,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-15,True,2.0,15,11.0,2015-09-30,23.0,23.05,21.3,22.0,21.15,-2.0,145,0,105,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-16,True,2.0,14,10.0,2015-09-30,21.0,21.0,19.75,19.75,19.75,-1.4,71,0,146,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-17,True,1.0,13,9.0,2015-09-30,20.0,21.2,18.55,21.1,21.45,1.7,27,0,148,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-18,True,1.0,12,8.0,2015-09-30,21.9,22.8,21.25,21.9,22.15,0.7,1,0,148,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-21,True,1.0,9,7.0,2015-09-30,20.85,22.55,20.5,21.0,20.2,-1.95,52,0,172,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-22,True,1.0,8,6.0,2015-09-30,22.75,23.15,20.65,22.95,22.35,2.15,90,0,186,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-23,True,1.0,7,5.0,2015-09-30,23.55,23.75,21.6,21.85,21.85,-0.5,39,0,211,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-24,True,1.0,6,4.0,2015-09-30,23.55,24.2,21.85,22.8,22.875,1.025,76,0,287,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-25,True,1.0,5,3.0,2015-09-30,21.05,23.85,21.05,21.2,23.275,0.4,26,0,286,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-28,True,1.0,2,2.0,2015-09-30,24.9,27.05,23.0,26.2,26.725,3.45,116,0,402,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-29,True,1.0,1,1.0,2015-09-30,27.55,27.6,25.6,26.35,26.65,-0.075,50,0,452,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
2015-09-30,True,1.0,0,0.0,2015-09-30,,,,25.21,25.21,-1.44,0,0,452,2015,9,U (Sep 2015),2015-09-30.w_.CFE_VX_2015.csv,True
