Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2016-09-30,True,2.0,40,28.0,2016-11-09,16.0,16.45,15.95,16.0,16.45,-0.4,2,0,2,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-04,True,2.0,36,26.0,2016-11-09,15.95,16.15,15.65,15.9,15.85,0.05,90,0,92,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-06,True,2.0,34,24.0,2016-11-09,15.7,15.9,15.55,15.55,15.5,-0.35,43,0,135,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-07,True,2.0,33,23.0,2016-11-09,15.65,15.8,15.5,15.7,15.7,0.2,10,0,145,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-10,True,2.0,30,22.0,2016-11-09,15.45,15.5,15.35,15.5,15.5,-0.2,167,0,312,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-11,True,2.0,29,21.0,2016-11-09,16.45,16.45,15.55,16.45,16.175,0.675,1,0,313,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-12,True,2.0,28,20.0,2016-11-09,16.15,16.4,16.0,16.0,16.45,0.275,2,0,314,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-13,True,2.0,27,19.0,2016-11-09,17.0,17.35,16.65,16.8,16.85,0.4,15,0,328,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-14,True,2.0,26,18.0,2016-11-09,16.8,16.9,16.3,16.5,16.85,0.0,236,0,564,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-18,True,2.0,22,16.0,2016-11-09,16.45,16.65,15.8,16.65,16.0,-0.6,37,0,599,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-19,True,2.0,21,15.0,2016-11-09,16.0,16.0,15.35,15.4,15.4,-0.6,58,0,652,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-20,True,1.0,20,14.0,2016-11-09,15.45,15.55,15.1,15.1,15.1,-0.3,40,0,671,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-21,True,1.0,19,13.0,2016-11-09,15.3,15.35,14.85,14.95,15.125,0.025,70,0,661,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-24,True,1.0,16,12.0,2016-11-09,14.55,14.75,14.15,14.3,14.2,-0.925,5,0,665,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-25,True,1.0,15,11.0,2016-11-09,14.5,14.6,14.3,14.45,14.425,0.225,2,0,667,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-26,True,1.0,14,10.0,2016-11-09,14.75,15.05,14.5,14.77,14.675,0.25,47,0,684,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-27,True,1.0,13,9.0,2016-11-09,15.2,15.4,14.55,15.2,15.475,0.8,22,0,702,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-28,True,1.0,12,8.0,2016-11-09,15.55,16.45,15.15,15.92,16.05,0.575,40,0,731,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-10-31,True,1.0,9,7.0,2016-11-09,16.1,16.7,15.5,16.5,16.525,0.475,62,0,790,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-11-01,True,1.0,8,6.0,2016-11-09,16.5,18.3,16.1,17.16,17.2,0.675,280,0,967,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-11-02,True,1.0,7,5.0,2016-11-09,17.7,18.0,17.3,17.95,17.975,0.775,136,0,1149,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-11-03,True,1.0,6,4.0,2016-11-09,17.95,19.95,17.8,19.9,19.95,1.975,102,0,1224,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-11-04,True,1.0,5,3.0,2016-11-09,19.8,20.75,19.2,20.65,20.7,0.75,221,0,1382,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-11-07,True,1.0,2,2.0,2016-11-09,16.95,18.05,16.9,16.9,16.875,-3.825,307,0,1246,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-11-08,True,1.0,1,1.0,2016-11-09,17.29,17.7,16.1,16.85,16.85,-0.025,277,0,1080,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
2016-11-09,True,1.0,0,0.0,2016-11-09,16.3,27.7,14.75,18.0,16.68,-0.17,202,0,1033,2016,11,X (Nov 2016),2016-11-09.w_.CFE_VX_2016.csv,True
