Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2016-11-04,True,2.0,40,27.0,2016-12-14,18.5,19.1,18.45,18.5,19.125,0.2,1,0,1,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-07,True,2.0,37,26.0,2016-12-14,16.65,17.55,16.65,16.65,16.75,-2.375,15,0,16,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-08,True,2.0,36,25.0,2016-12-14,16.9,17.25,16.0,16.55,16.9,0.15,20,0,34,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-11,True,2.0,33,22.0,2016-12-14,16.95,17.15,16.5,16.65,16.3,-0.3,4,0,38,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-14,True,2.0,30,21.0,2016-12-14,16.5,16.8,16.2,16.5,16.225,-0.075,2,0,40,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-15,True,2.0,29,20.0,2016-12-14,16.0,16.2,15.5,16.2,15.4,-0.825,20,0,40,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-16,True,2.0,28,19.0,2016-12-14,15.75,15.75,15.35,15.35,15.65,0.25,2,0,42,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-17,True,1.0,27,18.0,2016-12-14,15.32,15.55,15.17,15.17,15.15,-0.5,5,0,42,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-18,True,1.0,26,17.0,2016-12-14,15.25,15.25,15.1,15.25,15.15,0.0,2,0,42,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-21,True,1.0,23,16.0,2016-12-14,14.75,15.0,14.4,14.4,14.55,-0.6,66,0,38,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-22,True,1.0,22,15.0,2016-12-14,14.5,14.75,14.35,14.35,14.55,0.0,5,0,43,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-25,True,1.0,19,13.0,2016-12-14,14.6,14.6,14.35,14.6,14.3,-0.25,1,0,44,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-28,True,1.0,16,12.0,2016-12-14,14.35,14.6,14.3,14.4,14.45,0.15,2,0,44,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-29,True,1.0,15,11.0,2016-12-14,14.6,14.6,14.05,14.05,14.25,-0.2,42,0,69,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-11-30,True,1.0,14,10.0,2016-12-14,13.95,14.3,13.95,14.3,14.35,0.1,51,0,82,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-01,True,1.0,13,9.0,2016-12-14,14.75,15.15,14.3,14.9,14.925,0.575,34,0,104,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-02,True,1.0,12,8.0,2016-12-14,14.7,15.05,14.55,15.05,15.125,0.2,40,0,135,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-05,True,1.0,9,7.0,2016-12-14,14.25,15.5,13.45,13.45,13.475,-1.65,142,0,240,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-06,True,1.0,8,6.0,2016-12-14,13.2,13.45,13.0,13.05,13.1,-0.375,59,0,285,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-07,True,1.0,7,5.0,2016-12-14,12.95,13.25,12.6,13.25,13.175,0.075,210,0,474,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-08,True,1.0,6,4.0,2016-12-14,13.1,13.8,13.1,13.4,13.275,0.1,72,0,527,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-09,True,1.0,5,3.0,2016-12-14,12.9,13.3,12.65,12.8,12.7,-0.575,197,0,646,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-12,True,1.0,2,2.0,2016-12-14,12.45,13.75,12.45,12.95,12.975,0.275,61,0,677,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-13,True,1.0,1,1.0,2016-12-14,12.9,13.5,12.75,12.95,12.925,-0.05,132,0,738,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
2016-12-14,True,1.0,0,0.0,2016-12-14,13.15,13.15,13.05,13.15,13.28,0.355,4,0,738,2016,12,Z (Dec 2016),2016-12-14.w_.CFE_VX_2016.csv,True
