Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2016-07-06,True,2.0,35,25.0,2016-08-10,18.44,18.65,17.55,18.2,17.425,-0.55,3,0,1,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-07-13,True,2.0,28,20.0,2016-08-10,15.95,15.95,15.75,15.95,15.85,-0.025,13,0,14,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-07-15,True,2.0,26,18.0,2016-08-10,15.65,16.05,15.65,15.65,15.825,0.15,12,0,26,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-07-18,True,2.0,23,17.0,2016-08-10,15.3,15.7,15.3,15.3,15.4,-0.425,1,0,26,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-07-21,True,1.0,20,14.0,2016-08-10,14.85,15.35,14.8,14.8,15.25,0.475,8,0,27,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-07-26,True,1.0,15,11.0,2016-08-10,14.8,14.9,14.6,14.65,14.55,-0.225,2,0,27,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-07-27,True,1.0,14,10.0,2016-08-10,14.75,14.8,14.1,14.28,14.25,-0.3,34,0,53,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-07-28,True,1.0,13,9.0,2016-08-10,14.35,14.55,13.85,13.9,13.85,-0.4,80,0,90,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-07-29,True,1.0,12,8.0,2016-08-10,13.8,14.0,13.25,13.32,13.2,-0.65,37,0,105,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-08-01,True,1.0,9,7.0,2016-08-10,13.25,13.55,12.95,13.19,13.2,0.0,48,0,117,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-08-02,True,1.0,8,6.0,2016-08-10,13.35,14.45,13.1,13.9,13.9,0.7,44,0,143,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-08-03,True,1.0,7,5.0,2016-08-10,13.95,14.1,13.45,13.55,13.25,-0.65,101,0,205,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-08-04,True,1.0,6,4.0,2016-08-10,13.25,13.6,13.0,13.05,13.025,-0.225,171,0,258,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-08-05,True,1.0,5,3.0,2016-08-10,12.95,12.95,12.1,12.2,12.175,-0.85,278,0,347,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-08-08,True,1.0,2,2.0,2016-08-10,12.1,12.1,11.85,11.85,11.85,-0.325,89,0,379,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-08-09,True,1.0,1,1.0,2016-08-10,11.7,11.95,11.3,11.65,11.675,-0.175,157,0,389,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
2016-08-10,True,1.0,0,0.0,2016-08-10,11.9,11.9,11.7,11.9,11.56,-0.115,7,0,383,2016,8,Q (Aug 2016),2016-08-10.w_.CFE_VX_2016.csv,True
