Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2016-01-07,True,3.0,55,37.0,2016-03-02,21.2,21.45,20.3,21.2,21.425,0.0,20,0,20,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
2016-01-08,True,3.0,54,36.0,2016-03-02,20.15,22.3,20.1,22.15,22.575,1.15,40,0,20,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
2016-01-12,True,3.0,50,34.0,2016-03-02,21.6,21.9,21.05,21.6,20.9,-0.9,30,0,50,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
2016-01-15,True,3.0,47,31.0,2016-03-02,23.85,24.65,22.2,24.4,23.8,1.875,64,0,50,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
2016-01-20,True,3.0,42,29.0,2016-03-02,26.05,26.1,24.0,26.05,24.3,0.425,1,0,51,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
2016-01-21,True,2.0,41,28.0,2016-03-02,24.7,25.05,24.0,24.7,24.6,0.3,4,0,51,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
2016-01-25,True,2.0,37,26.0,2016-03-02,23.25,23.35,22.3,23.25,23.575,1.0,1,0,51,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
2016-01-26,True,2.0,36,25.0,2016-03-02,23.25,23.95,22.45,22.45,22.5,-1.075,3,0,51,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
2016-01-29,True,2.0,33,22.0,2016-03-02,21.55,22.65,21.55,21.55,21.525,-1.35,2,0,51,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
2016-02-01,True,2.0,30,21.0,2016-03-02,21.9,21.9,21.5,21.9,21.325,-0.2,7,0,58,2016,3,H (Mar 2016),2016-03-02.w_.CFE_VX_2016.csv,True
