Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2015-11-24,True,2.0,43,28.0,2016-01-06,18.4,18.7,18.25,18.4,18.45,0.275,1,0,1,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-11-25,True,2.0,42,27.0,2016-01-06,18.55,18.55,18.15,18.2,18.1,-0.35,2,0,1,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-11-30,True,2.0,37,25.0,2016-01-06,18.15,18.3,18.05,18.15,18.05,-0.1,32,0,31,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-01,True,2.0,36,24.0,2016-01-06,17.75,17.95,17.45,17.6,17.3,-0.75,6,0,36,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-02,True,2.0,35,23.0,2016-01-06,17.3,18.1,17.25,18.1,17.9,0.6,85,0,118,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-03,True,2.0,34,22.0,2016-01-06,18.25,19.5,17.75,18.95,19.125,1.225,84,0,80,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-04,True,2.0,33,21.0,2016-01-06,18.75,18.95,17.7,17.7,17.6,-1.525,4,0,78,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-07,True,2.0,30,20.0,2016-01-06,18.3,18.45,17.65,17.95,17.75,0.15,4,0,78,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-08,True,2.0,29,19.0,2016-01-06,18.65,18.9,17.9,18.45,18.725,0.975,14,0,88,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-09,True,2.0,28,18.0,2016-01-06,18.4,19.8,18.2,19.5,19.45,0.725,25,0,111,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-10,True,2.0,27,17.0,2016-01-06,19.3,19.5,18.85,19.25,19.55,0.1,3,0,108,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-11,True,2.0,26,16.0,2016-01-06,21.55,22.25,19.4,22.25,22.4,2.85,49,0,156,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-14,True,2.0,23,15.0,2016-01-06,22.2,22.8,20.2,21.2,20.9,-1.5,33,0,176,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-15,True,2.0,22,14.0,2016-01-06,20.7,20.75,19.45,19.7,19.375,-1.525,9,0,169,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-16,True,2.0,21,13.0,2016-01-06,18.95,19.1,17.85,18.5,18.1,-1.275,12,0,169,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-17,True,1.0,20,12.0,2016-01-06,18.6,19.2,17.7,18.4,19.075,0.975,13,0,172,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-18,True,1.0,19,11.0,2016-01-06,19.55,20.55,19.4,20.05,20.675,1.6,11,0,181,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-21,True,1.0,16,10.0,2016-01-06,19.9,20.25,19.5,19.85,19.15,-1.525,4,0,184,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-22,True,1.0,15,9.0,2016-01-06,18.55,19.15,18.15,18.15,15.95,-3.2,8,0,178,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-23,True,1.0,14,8.0,2016-01-06,17.3,17.7,17.2,17.2,17.375,1.425,10,0,184,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-24,True,1.0,13,7.0,2016-01-06,18.0,18.0,17.6,18.0,17.75,0.375,3,0,184,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-28,True,1.0,9,6.0,2016-01-06,18.25,18.35,17.5,17.5,17.575,-0.175,24,0,203,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-29,True,1.0,8,5.0,2016-01-06,16.9,17.3,16.65,17.1,17.025,-0.55,15,0,196,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-30,True,1.0,7,4.0,2016-01-06,16.55,17.8,16.55,17.8,17.875,0.85,58,0,242,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2015-12-31,True,1.0,6,3.0,2016-01-06,17.85,18.75,17.8,18.6,18.475,0.6,68,0,263,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2016-01-04,True,1.0,2,2.0,2016-01-06,20.15,21.85,18.3,21.3,19.925,1.45,89,0,270,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2016-01-05,True,1.0,1,1.0,2016-01-06,20.6,20.95,19.2,19.4,19.4,-0.525,176,0,173,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
2016-01-06,True,1.0,0,0.0,2016-01-06,,,,21.89,21.89,2.49,0,0,173,2016,1,F (Jan 2016),2016-01-06.w_.CFE_VX_2016.csv,True
