Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2015-09-25,True,2.0,33,23.0,2015-10-28,20.55,22.35,20.55,21.55,21.85,0.3,26,0,26,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-09-28,True,2.0,30,22.0,2015-10-28,0.0,23.8,21.8,21.85,23.425,1.575,0,0,26,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-09-29,True,2.0,29,21.0,2015-10-28,23.8,23.9,22.7,23.425,23.425,0.0,1,0,27,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-09-30,True,2.0,28,20.0,2015-10-28,22.1,22.95,22.05,23.425,22.5,-0.925,35,0,12,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-02,True,2.0,26,18.0,2015-10-28,21.85,22.95,20.9,21.85,20.85,-0.95,1,0,12,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-05,True,2.0,23,17.0,2015-10-28,20.5,20.85,19.65,20.5,19.625,-1.225,25,0,37,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-07,True,2.0,21,15.0,2015-10-28,19.8,19.95,19.2,19.3,19.175,-0.775,2,0,38,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-08,True,2.0,20,14.0,2015-10-28,19.3,19.6,18.2,19.0,18.275,-0.9,56,0,40,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-09,True,2.0,19,13.0,2015-10-28,18.2,18.75,18.05,18.3,18.225,-0.05,14,0,41,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-12,True,2.0,16,12.0,2015-10-28,17.45,18.3,16.95,17.0,16.825,-1.4,7,0,44,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-13,True,2.0,15,11.0,2015-10-28,17.85,18.05,16.85,18.05,18.125,1.3,2,0,43,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-15,True,2.0,13,9.0,2015-10-28,17.75,17.95,16.65,16.85,16.6,-1.625,26,0,38,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-16,True,2.0,12,8.0,2015-10-28,16.55,17.0,16.2,16.4,16.2,-0.4,101,0,128,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-19,True,2.0,9,7.0,2015-10-28,16.35,16.5,15.3,15.35,15.35,-0.85,95,0,86,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-20,True,2.0,8,6.0,2015-10-28,15.4,16.0,15.3,15.8,15.9,0.55,23,0,92,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-21,True,2.0,7,5.0,2015-10-28,15.25,16.75,15.1,16.45,16.85,0.95,276,0,223,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-22,True,1.0,6,4.0,2015-10-28,15.6,16.45,15.0,15.0,15.05,-1.8,111,0,265,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-23,True,1.0,5,3.0,2015-10-28,14.95,15.3,13.5,15.0,15.15,0.1,315,0,322,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-26,True,1.0,2,2.0,2015-10-28,15.25,15.6,15.1,15.6,15.65,0.5,238,0,343,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-27,True,1.0,1,1.0,2015-10-28,15.6,16.2,15.5,15.55,15.5,-0.15,270,0,360,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
2015-10-28,True,1.0,0,0.0,2015-10-28,15.6,15.6,15.3,15.45,14.86,-0.64,2,0,361,2015,10,V (Oct 2015),2015-10-28.w_.CFE_VX_2015.csv,True
