Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2016-04-15,True,3.0,40,28.0,2016-05-25,17.8,17.95,17.7,17.7,17.775,-0.175,2,0,2,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-04-19,True,3.0,36,26.0,2016-05-25,17.1,17.1,16.7,17.1,17.075,0.2,4,0,6,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-04-21,True,2.0,34,24.0,2016-05-25,17.5,17.6,17.2,17.6,17.6,0.45,11,0,13,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-04-25,True,2.0,30,22.0,2016-05-25,17.4,17.5,17.1,17.5,17.175,0.1,5,0,14,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-04-26,True,2.0,29,21.0,2016-05-25,16.95,17.1,16.95,16.95,16.85,-0.325,5,0,19,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-04-27,True,2.0,28,20.0,2016-05-25,17.25,17.25,16.5,16.65,16.425,-0.425,53,0,32,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-04-28,True,2.0,27,19.0,2016-05-25,16.36,17.4,16.3,17.0,17.375,0.95,5,0,37,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-04-29,True,2.0,26,18.0,2016-05-25,18.15,18.7,17.5,18.45,17.775,0.4,24,0,47,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-02,True,2.0,23,17.0,2016-05-25,16.75,18.0,16.75,16.75,16.825,-0.95,29,0,67,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-03,True,2.0,22,16.0,2016-05-25,17.8,17.95,17.0,17.85,17.7,0.875,160,0,219,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-04,True,2.0,21,15.0,2016-05-25,17.85,18.25,17.8,18.0,17.975,0.275,36,0,250,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-05,True,2.0,20,14.0,2016-05-25,17.85,18.25,17.75,18.0,18.0,0.025,22,0,272,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-06,True,2.0,19,13.0,2016-05-25,17.95,18.15,17.2,17.4,17.15,-0.85,25,0,268,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-09,True,2.0,16,12.0,2016-05-25,17.05,17.1,16.7,16.7,16.8,-0.35,7,0,271,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-10,True,2.0,15,11.0,2016-05-25,16.45,16.95,16.1,16.11,16.025,-0.775,41,0,305,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-11,True,2.0,14,10.0,2016-05-25,16.15,16.9,16.0,16.8,16.975,0.95,66,0,353,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-12,True,2.0,13,9.0,2016-05-25,17.0,17.1,16.45,16.55,16.65,-0.325,25,0,370,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-13,True,2.0,12,8.0,2016-05-25,16.6,17.1,16.35,16.94,16.975,0.325,57,0,424,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-16,True,2.0,9,7.0,2016-05-25,16.35,17.1,16.0,16.3,16.325,-0.65,55,0,443,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-17,True,2.0,8,6.0,2016-05-25,16.5,17.25,16.3,16.9,16.8,0.475,333,0,748,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-18,True,2.0,7,5.0,2016-05-25,16.9,17.15,16.15,16.8,16.825,0.025,413,0,1117,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-19,True,1.0,6,4.0,2016-05-25,16.75,18.15,16.75,17.2,17.2,0.375,75,0,1177,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-20,True,1.0,5,3.0,2016-05-25,16.5,17.1,16.1,16.1,16.25,-0.95,76,0,1243,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-23,True,1.0,2,2.0,2016-05-25,16.25,16.25,15.7,15.9,16.0,-0.25,104,0,1237,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-24,True,1.0,1,1.0,2016-05-25,16.0,16.4,14.55,14.55,14.575,-1.425,785,0,809,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
2016-05-25,True,1.0,0,0.0,2016-05-25,14.0,14.4,14.0,14.05,14.21,-0.365,57,0,858,2016,5,K (May 2016),2016-05-25.w_.CFE_VX_2016.csv,True
