Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2016-06-24,True,2.0,40,27.0,2016-08-03,21.9,24.35,17.35,21.9,22.375,5.0,1,0,1,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-06-27,True,2.0,37,26.0,2016-08-03,22.55,22.9,22.1,22.6,22.775,0.4,3,0,4,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-06-29,True,2.0,35,24.0,2016-08-03,19.85,19.85,18.65,19.3,18.4,-1.1,3,0,1,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-06-30,True,2.0,34,23.0,2016-08-03,18.65,18.65,18.2,18.35,17.95,-0.45,2,0,2,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-01,True,2.0,33,22.0,2016-08-03,17.55,18.05,17.55,17.9,17.825,-0.125,5,0,1,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-05,True,2.0,29,21.0,2016-08-03,18.5,18.5,17.7,18.5,18.0,0.175,1,0,2,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-06,True,2.0,28,20.0,2016-08-03,18.39,18.7,17.55,18.5,17.425,-0.575,3,0,2,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-07,True,2.0,27,19.0,2016-08-03,17.7,17.9,17.05,17.05,17.275,-0.15,3,0,3,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-11,True,2.0,23,17.0,2016-08-03,16.4,16.4,15.8,15.8,16.125,-0.1,12,0,13,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-12,True,2.0,22,16.0,2016-08-03,15.85,16.0,15.65,15.65,15.675,-0.45,29,0,29,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-13,True,2.0,21,15.0,2016-08-03,15.75,15.75,15.55,15.75,15.65,-0.025,6,0,34,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-18,True,2.0,16,12.0,2016-08-03,15.05,15.4,14.95,15.05,15.025,-0.55,14,0,34,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-19,True,2.0,15,11.0,2016-08-03,14.9,15.0,14.5,14.9,14.475,-0.55,13,0,47,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-20,True,2.0,14,10.0,2016-08-03,14.35,14.55,14.2,14.35,14.4,-0.075,64,0,111,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-21,True,1.0,13,9.0,2016-08-03,14.75,15.0,14.25,14.85,14.925,0.525,91,0,135,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-22,True,1.0,12,8.0,2016-08-03,14.6,14.7,14.1,14.26,14.2,-0.725,50,0,166,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-25,True,1.0,9,7.0,2016-08-03,14.2,14.9,14.15,14.35,14.275,0.075,31,0,190,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-26,True,1.0,8,6.0,2016-08-03,14.15,14.6,14.15,14.25,14.15,-0.125,71,0,252,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-27,True,1.0,7,5.0,2016-08-03,14.05,14.45,13.65,13.8,13.8,-0.35,147,0,317,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-28,True,1.0,6,4.0,2016-08-03,14.05,14.2,13.3,13.55,13.45,-0.35,180,0,406,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-07-29,True,1.0,5,3.0,2016-08-03,13.35,13.55,12.65,12.72,12.7,-0.75,153,0,462,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-08-01,True,1.0,2,2.0,2016-08-03,12.75,13.1,12.4,12.74,12.775,0.075,211,0,523,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-08-02,True,1.0,1,1.0,2016-08-03,13.2,14.3,12.6,13.7,13.625,0.85,139,0,512,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
2016-08-03,True,1.0,0,0.0,2016-08-03,13.65,14.05,13.6,14.05,13.68,0.055,14,0,499,2016,8,Q (Aug 2016),2016-08-03.w_.CFE_VX_2016.csv,True
